E:\anaconda3\envs\CRL\lib\site-packages\wandb\sdk\lib\import_hooks.py:243: DeprecationWarning: Deprecated since Python 3.4 and slated for removal in Python 3.12; use importlib.util.find_spec() instead
  loader = importlib.find_loader(fullname, path)
global_step=908096, episodic_return=[45.493965]
global_step=908240, episodic_return=[72.6213]
global_step=908472, episodic_return=[39825.42]
global_step=915456, episodic_return=[44275.453]
global_step=916080, episodic_return=[22368.613]

num_iterations:  92%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████          | 56/61 [35:14<02:44, 32.82s/it]
global_step=917736, episodic_return=[12370.449]
global_step=917840, episodic_return=[48.892868]
global_step=918112, episodic_return=[63852.223]
global_step=918272, episodic_return=[75.64981]
global_step=919768, episodic_return=[1786.2552]
global_step=919896, episodic_return=[60.158722]
global_step=920496, episodic_return=[5296.7954]
global_step=923120, episodic_return=[90193.15]
global_step=923208, episodic_return=[10223.592]
global_step=923216, episodic_return=[40.87536]
global_step=925288, episodic_return=[2401.233]
global_step=927896, episodic_return=[9640.716]
global_step=929480, episodic_return=[57927.12]
global_step=929600, episodic_return=[88.96842]
global_step=930976, episodic_return=[3860.8555]
global_step=931552, episodic_return=[61129.8]
SPS: 434
global_step=934648, episodic_return=[34610.367]

num_iterations:  93%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████        | 57/61 [35:47<02:10, 32.75s/it]
global_step=935424, episodic_return=[511.809]
global_step=935520, episodic_return=[36.794537]
global_step=944952, episodic_return=[17595.791]
global_step=946944, episodic_return=[35628.156]
global_step=948568, episodic_return=[1887.1855]

num_iterations:  95%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████      | 58/61 [36:18<01:36, 32.28s/it]
global_step=950920, episodic_return=[43818.05]
global_step=953352, episodic_return=[31090.682]
global_step=954304, episodic_return=[7425.486]
global_step=955144, episodic_return=[2206.0144]
global_step=965520, episodic_return=[39420.59]
global_step=965744, episodic_return=[19352.148]
global_step=965760, episodic_return=[46024.605]
global_step=965968, episodic_return=[14264.314]

num_iterations:  97%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████    | 59/61 [36:53<01:06, 33.16s/it]
SPS: 436
global_step=966680, episodic_return=[677.81793]
global_step=966792, episodic_return=[98.88108]
global_step=976392, episodic_return=[42145.54]
global_step=976664, episodic_return=[171.13303]
global_step=977264, episodic_return=[15297.344]
global_step=977360, episodic_return=[537.12836]
global_step=978768, episodic_return=[16978.602]
global_step=979632, episodic_return=[18764.473]
global_step=979792, episodic_return=[102.625916]
global_step=979904, episodic_return=[52.569374]

num_iterations:  98%|████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████  | 60/61 [37:27<00:33, 33.48s/it]
global_step=987056, episodic_return=[8633.822]
global_step=991088, episodic_return=[49021.742]
global_step=992152, episodic_return=[17718.076]
global_step=992368, episodic_return=[19848.465]
num_iterations: 100%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 61/61 [38:02<00:00, 37.41s/it]
Traceback (most recent call last):
  File "c:\Users\jlxz1\Desktop\Go2_Mujoco_Trainer\Go2_rl\scripts\train.py", line 328, in <module>
    torch.save(agent.state_dict(), model_path)
  File "E:\anaconda3\envs\CRL\lib\site-packages\torch\serialization.py", line 943, in save
    with _open_zipfile_writer(f) as opened_zipfile:
  File "E:\anaconda3\envs\CRL\lib\site-packages\torch\serialization.py", line 810, in _open_zipfile_writer
    return container(name_or_buffer)
  File "E:\anaconda3\envs\CRL\lib\site-packages\torch\serialization.py", line 781, in __init__
    super().__init__(torch._C.PyTorchFileWriter(self.name, _compute_crc32))
RuntimeError: Parent directory models/Unitree-Go2_ppo does not exist.
Traceback (most recent call last):
  File "c:\Users\jlxz1\Desktop\Go2_Mujoco_Trainer\Go2_rl\scripts\train.py", line 328, in <module>
    torch.save(agent.state_dict(), model_path)
  File "E:\anaconda3\envs\CRL\lib\site-packages\torch\serialization.py", line 943, in save
    with _open_zipfile_writer(f) as opened_zipfile:
  File "E:\anaconda3\envs\CRL\lib\site-packages\torch\serialization.py", line 810, in _open_zipfile_writer
    return container(name_or_buffer)
  File "E:\anaconda3\envs\CRL\lib\site-packages\torch\serialization.py", line 781, in __init__
    super().__init__(torch._C.PyTorchFileWriter(self.name, _compute_crc32))
RuntimeError: Parent directory models/Unitree-Go2_ppo does not exist.
